PROCEDURE_CODE	Q12012	Q12013	Q12014	Q12015	Q12016	Q22012	Q22013	Q22014	Q22015	Q22016	Q32012	Q32013	Q32014	Q32015	Q32016	Q42012	Q42013	Q42014	Q42015	Q42016
L1200	0	0	6	14	0	0	0	15	8	0	0	7	12	0	0	0	20	9	0	0
L1210	0	0	9	18	0	0	0	15	12	0	0	6	9	0	0	0	18	12	0	0
L1220	0	0	225	142	0	0	0	206	184	0	0	230	176	0	0	0	224	186	0	0
L1230	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
L1240	0	0	30	28	0	0	0	45	24	0	0	40	48	0	0	0	45	42	0	0
L1250	0	0	20	19	0	0	0	17	20	0	0	35	17	0	0	0	19	29	0	0
L1260	0	0	9	11	0	0	0	11	6	0	0	2	6	0	0	0	8	14	0	0
L1270	0	0	31	36	0	0	0	34	41	0	0	35	29	0	0	0	30	45	0	0
L1280	0	0	7	11	0	0	0	6	12	0	0	7	6	0	0	0	5	14	0	0
L1290	0	0	23	22	0	0	0	28	21	0	0	30	18	0	0	0	27	28	0	0
L1300	0	0	19	18	0	0	0	27	25	0	0	19	14	0	0	0	21	30	0	0
L1310	0	0	0	1	0	0	0	1	0	0	0	2	3	0	0	0	1	1	0	0
L1499	0	0	82	65	0	0	0	81	76	0	0	95	87	0	0	0	79	61	0	0
L1600	0	0	23	32	0	0	0	34	37	0	0	35	39	0	0	0	27	28	0	0
L1610	0	0	20	5	0	0	0	10	3	0	0	8	7	0	0	0	17	8	0	0
L1620	0	0	0	0	0	0	0	5	2	0	0	3	2	0	0	0	2	1	0	0
L1630	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	1	0	0	0
L1640	0	0	7	1	0	0	0	2	1	0	0	5	3	0	0	0	0	1	0	0
L1650	0	0	11	4	0	0	0	6	5	0	0	4	2	0	0	0	5	8	0	0
L1652	0	0	376	323	0	0	0	381	304	0	0	485	370	0	0	0	359	324	0	0
L1660	0	0	4	2	0	0	0	2	2	0	0	5	1	0	0	0	1	3	0	0
L1680	0	0	12	5	0	0	0	18	10	0	0	13	8	0	0	0	16	11	0	0
L1685	0	0	20	9	0	0	0	16	16	0	0	28	16	0	0	0	14	20	0	0
L1686	0	0	492	564	0	0	0	577	553	0	0	523	610	0	0	0	458	526	0	0
L1690	0	0	4	5	0	0	0	8	4	0	0	4	7	0	0	0	5	6	0	0
L1730	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
L1755	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
L1800	2	1	0	0	0	2	1	0	0	0	3	1	0	0	0	0	1	0	0	0
L1810	13480	12629	12065	8802	0	15439	14295	12569	9087	0	14661	14269	12158	0	0	13804	14121	10750	0	0
L1812	0	0	1196	5314	0	0	0	2714	7375	0	0	0	3791	0	0	0	0	4781	0	0
L1815	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
L1820	11174	13594	16455	18404	0	12284	15974	19015	20975	0	12955	16552	20115	0	0	13366	15549	18935	0	0
L1825	3	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
L1830	10506	9995	10216	10816	0	10507	10246	10794	11052	0	10310	10549	10989	0	0	9986	10315	10354	0	0
L1831	0	0	1516	1326	0	0	0	1744	1299	0	0	1781	1525	0	0	0	1537	1479	0	0
L1832	16844	24548	18291	12721	0	20873	28128	17357	12307	0	23246	29008	15642	0	0	23829	31600	13536	0	0
L1833	0	0	17363	32366	0	0	0	21775	40318	0	0	0	28351	0	0	0	0	32805	0	0
L1834	0	0	10	16	0	0	0	40	4	0	0	12	22	0	0	0	14	22	0	0
L1836	0	0	86	63	0	0	0	106	70	0	0	99	81	0	0	0	88	87	0	0
L1840	0	0	9	7	0	0	0	16	16	0	0	6	8	0	0	0	10	13	0	0
L1843	4056	6840	9197	6007	0	5632	8594	9460	5375	0	6323	8735	10055	0	0	6527	9644	7820	0	0
L1844	0	0	1373	1364	0	0	0	1449	1567	0	0	1630	1493	0	0	0	1228	1631	0	0
L1845	4391	5826	4526	3255	0	5685	6659	5457	3646	0	5470	6640	5269	0	0	5715	6278	3870	0	0
L1846	0	0	1728	1692	0	0	0	1865	1895	0	0	1713	1835	0	0	0	1831	1918	0	0
L1847	0	0	13	5	0	0	0	15	12	0	0	27	13	0	0	0	15	13	0	0
L1848	0	0	6	8	0	0	0	21	4	0	0	0	3	0	0	0	0	5	0	0
L1850	0	0	145	173	0	0	0	192	200	0	0	178	195	0	0	0	183	189	0	0
L1860	0	0	1	1	0	0	0	2	3	0	0	1	4	0	0	0	3	2	0	0
L1900	0	0	41	30	0	0	0	34	35	0	0	36	33	0	0	0	21	42	0	0
L1901	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
L1902	19464	21581	24138	23222	0	23627	25264	27908	28951	0	25471	26896	27396	0	0	27507	24984	24952	0	0
L1904	0	0	101	98	0	0	0	116	120	0	0	120	120	0	0	0	108	101	0	0
L1906	10114	6337	6407	6077	0	8391	7081	7253	7772	0	8084	7217	7219	0	0	6802	6602	6819	0	0
L1907	0	0	319	345	0	0	0	420	421	0	0	398	435	0	0	0	441	437	0	0
L1910	0	0	19	24	0	0	0	23	23	0	0	17	16	0	0	0	92	26	0	0
L1920	0	0	35	22	0	0	0	52	31	0	0	49	35	0	0	0	48	33	0	0
L1930	4516	3813	3436	3226	0	4471	4098	3783	3568	0	4480	4043	3835	0	0	4175	3712	3446	0	0
L1932	0	0	4149	4101	0	0	0	4850	4844	0	0	4702	5052	0	0	0	4614	4840	0	0
L1940	0	0	6605	6471	0	0	0	7488	7698	0	0	7530	7581	0	0	0	7533	7610	0	0
L1945	0	0	302	328	0	0	0	305	345	0	0	333	373	0	0	0	310	362	0	0
L1950	0	0	151	164	0	0	0	168	194	0	0	192	223	0	0	0	166	184	0	0
L1951	0	0	1477	1649	0	0	0	1668	2009	0	0	1520	1868	0	0	0	1513	1929	0	0
L1960	6296	5499	4923	4758	0	6810	6054	5406	5268	0	6455	5947	5767	0	0	6071	5767	5520	0	0
L1970	8342	7151	6967	6679	0	9259	8289	7951	7846	0	9039	8544	8210	0	0	8709	8097	7918	0	0
L1971	4645	5998	6320	6257	0	5794	6830	7451	7233	0	6412	6330	8632	0	0	6792	6909	8206	0	0
L1980	0	0	81	82	0	0	0	106	118	0	0	108	110	0	0	0	120	108	0	0
L1990	0	0	1410	1326	0	0	0	1635	1575	0	0	1675	1676	0	0	0	1751	1699	0	0
L2000	0	0	6	4	0	0	0	9	7	0	0	10	13	0	0	0	10	4	0	0
L2005	0	0	136	119	0	0	0	135	107	0	0	129	114	0	0	0	138	120	0	0
L2010	0	0	7	5	0	0	0	5	5	0	0	7	4	0	0	0	3	2	0	0
L2020	0	0	215	196	0	0	0	251	233	0	0	294	214	0	0	0	255	229	0	0
L2030	0	0	17	13	0	0	0	22	17	0	0	25	13	0	0	0	22	25	0	0
L2034	0	0	11	8	0	0	0	15	13	0	0	13	10	0	0	0	14	8	0	0
L2035	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
L2036	0	0	877	809	0	0	0	945	903	0	0	1016	927	0	0	0	971	909	0	0
L2037	0	0	34	45	0	0	0	33	41	0	0	36	39	0	0	0	48	31	0	0
L2038	0	0	10	6	0	0	0	11	5	0	0	13	6	0	0	0	8	5	0	0
L2040	0	0	6	4	0	0	0	3	9	0	0	9	6	0	0	0	7	8	0	0
L2050	0	0	2	2	0	0	0	2	2	0	0	1	1	0	0	0	1	2	0	0
L2060	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
L2070	0	0	5	2	0	0	0	4	4	0	0	5	3	0	0	0	2	1	0	0
L2080	0	0	3	2	0	0	0	4	1	0	0	1	2	0	0	0	5	2	0	0
L2090	0	0	0	4	0	0	0	0	4	0	0	2	0	0	0	0	0	1	0	0
L2106	0	0	16	16	0	0	0	34	17	0	0	11	24	0	0	0	17	17	0	0
L2108	0	0	40	30	0	0	0	40	40	0	0	36	40	0	0	0	36	39	0	0
L2112	0	0	343	234	0	0	0	345	240	0	0	321	284	0	0	0	290	268	0	0
L2114	0	0	748	647	0	0	0	888	625	0	0	969	823	0	0	0	801	687	0	0
L2116	0	0	706	606	0	0	0	605	484	0	0	710	496	0	0	0	638	545	0	0
L2126	0	0	7	6	0	0	0	5	5	0	0	2	4	0	0	0	6	6	0	0
L2128	0	0	18	25	0	0	0	26	21	0	0	24	23	0	0	0	35	18	0	0
L2132	0	0	0	1	0	0	0	3	1	0	0	2	1	0	0	0	2	6	0	0
L2134	0	0	6	3	0	0	0	3	5	0	0	3	2	0	0	0	2	9	0	0
B9002	72512	61632	60272	47719	0	67120	56611	56488	44888	0	61131	61494	55458	0	0	58966	57594	48661	0	0
B9998	1217	1043	797	761	0	1124	1090	691	837	0	969	776	762	0	0	937	758	730	0	0
E0105	16216	0	0	0	0	16538	0	0	0	0	16278	0	0	0	0	0	0	0	0	0
E0130	0	193	134	102	0	0	190	98	116	0	0	156	121	0	0	160	157	118	0	0
E0135	15216	13055	10030	8830	0	14209	12155	9771	8643	0	13195	10931	9514	0	0	13013	10536	9126	0	0
E0140	0	315	225	209	0	0	295	177	261	0	0	130	197	0	0	288	118	188	0	0
E0141	0	1491	864	870	0	0	1543	985	957	0	0	1125	965	0	0	1406	944	861	0	0
E0143	242032	232182	192648	195073	0	244734	234869	200627	201853	0	231172	202354	201758	0	0	227539	199662	195178	0	0
E0147	0	906	711	800	0	0	1027	792	1084	0	0	889	804	0	0	981	815	866	0	0
E0148	0	1017	782	663	0	0	895	769	670	0	0	810	702	0	0	1024	840	642	0	0
E0149	5621	5405	4370	4434	0	6023	5800	4908	5213	0	5551	4798	4955	0	0	5298	4478	4694	0	0
E0154	0	4204	3199	3135	0	0	4027	3167	3111	0	0	3612	3348	0	0	4272	3456	3087	0	0
E0155	0	2324	1455	1449	0	0	2118	1629	1341	0	0	1891	1507	0	0	2399	1568	1451	0	0
E0156	76594	73425	55522	59099	0	86320	85063	69015	71097	0	83036	68095	71390	0	0	77629	62742	64718	0	0
E0157	0	100	38	23	0	0	109	37	38	0	0	78	33	0	0	108	92	32	0	0
E0158	0	321	340	349	0	0	323	345	292	0	0	280	315	0	0	307	321	328	0	0
E0159	0	2065	1261	1370	0	0	2280	1327	1524	0	0	1921	1414	0	0	2104	1429	1279	0	0
E0163	112033	0	0	0	0	104795	0	0	0	0	98557	0	0	0	0	0	0	0	0	0
E0181	58066	0	0	0	0	55703	0	0	0	0	54085	0	0	0	0	0	0	0	0	0
E0185	19228	0	0	0	0	18111	0	0	0	0	17091	0	0	0	0	0	0	0	0	0
E0193	0	166	153	162	0	0	155	152	158	0	0	160	186	0	0	163	155	173	0	0
E0215	473	0	0	0	0	258	0	0	0	0	210	0	0	0	0	0	0	0	0	0
E0250	0	5552	10532	15287	0	0	6613	11850	16178	0	0	8045	13452	0	0	4349	9224	14233	0	0
E0251	0	131	169	196	0	0	122	183	172	0	0	125	202	0	0	241	137	203	0	0
E0255	0	7889	11262	12425	0	0	9238	11763	11679	0	0	10085	12573	0	0	6545	10560	12477	0	0
E0256	0	833	314	356	0	0	659	291	361	0	0	502	317	0	0	1013	389	340	0	0
E0260	574694	513334	408364	338034	0	556970	483477	372389	327468	0	535937	463424	355290	0	0	515426	429787	335740	0	0
E0261	26591	28821	22365	20927	0	26951	28712	20302	21623	0	27105	27582	19572	0	0	27607	24614	19781	0	0
E0271	0	5202	3827	4007	0	0	4537	3906	3944	0	0	3923	3823	0	0	4148	3834	3751	0	0
E0272	0	1417	842	812	0	0	1129	819	830	0	0	950	830	0	0	1200	916	814	0	0
E0277	37135	31835	25592	21079	0	35901	30819	23630	20181	0	33417	29044	22313	0	0	31310	26734	20739	0	0
E0280	0	35	11	9	0	0	26	6	15	0	0	17	10	0	0	19	8	10	0	0
E0290	0	17	29	37	0	0	14	37	43	0	0	24	41	0	0	13	26	47	0	0
E0291	0	0	3	3	0	0	0	8	3	0	0	2	7	0	0	1	3	3	0	0
E0292	0	72	67	75	0	0	87	51	50	0	0	78	61	0	0	63	71	83	0	0
E0293	0	29	7	25	0	0	28	9	21	0	0	24	15	0	0	38	9	23	0	0
E0294	0	2244	2806	2664	0	0	2150	2821	2668	0	0	2374	2913	0	0	2171	2525	2738	0	0
E0295	0	3989	3352	3242	0	0	3952	3253	3202	0	0	3750	3282	0	0	3964	3631	3280	0	0
E0301	0	1394	1226	1115	0	0	1342	1061	1175	0	0	1349	1053	0	0	1370	1237	1042	0	0
E0302	0	201	110	107	0	0	183	97	97	0	0	149	117	0	0	183	129	102	0	0
E0303	12136	11448	9502	8605	0	12027	11064	8855	8453	0	11931	10621	8668	0	0	11322	10111	8583	0	0
E0304	0	585	404	288	0	0	500	385	304	0	0	453	357	0	0	588	462	320	0	0
E0305	0	2775	2503	2256	0	0	2615	2290	2073	0	0	2657	2551	0	0	2683	2597	2099	0	0
E0310	0	2091	1873	1216	0	0	1784	1445	1099	0	0	1993	1436	0	0	1636	1998	1113	0	0
E0316	0	20	10	2	0	0	16	16	0	0	0	16	6	0	0	20	18	4	0	0
E0371	0	369	281	553	0	0	321	373	515	0	0	294	428	0	0	361	239	526	0	0
E0372	0	285	752	665	0	0	278	779	564	0	0	375	705	0	0	359	508	624	0	0
E0373	0	91	184	521	0	0	85	256	537	0	0	103	336	0	0	135	121	443	0	0
E0424	0	886	1019	992	0	0	860	1028	804	0	0	833	1017	0	0	745	795	961	0	0
E0431	1373882	1197285	1115645	1083423	0	1274416	1142760	1070268	1053248	0	1181926	1145800	1068702	0	0	1142387	1083645	1032152	0	0
E0433	0	137	40	23	0	0	84	34	17	0	0	58	23	0	0	118	42	22	0	0
E0434	118543	88820	63918	46607	0	108556	80003	55739	42576	0	98159	74918	52536	0	0	91053	67632	47964	0	0
E0439	93117	70517	50334	36641	0	85395	63389	44039	32780	0	77751	59000	41691	0	0	72324	52947	37677	0	0
E0441	0	529	281	659	0	0	404	339	921	0	0	296	412	0	0	496	238	472	0	0
E0442	55825	59302	53847	41919	0	56166	58190	49654	39647	0	57020	58682	47256	0	0	57802	55691	44262	0	0
E0443	205696	191611	183241	150548	0	200463	191790	172881	148972	0	197430	196956	170048	0	0	189162	192747	157245	0	0
E0444	55254	57287	51420	38899	0	56215	56054	46405	36465	0	56615	55884	43498	0	0	56153	53370	40282	0	0
E0450	5919	4976	4662	3888	0	5663	4810	4363	3728	0	5367	4741	4271	0	0	5081	4656	4110	0	0
E0461	818	667	688	711	0	794	684	703	720	0	791	683	707	0	0	745	645	726	0	0
E0463	8534	9756	11088	11898	0	8784	10017	11159	12109	0	9199	10093	11423	0	0	9195	10410	11459	0	0
E0464	4735	9352	22432	49500	0	5595	11083	27410	58606	0	6605	13606	33773	0	0	7712	17632	41998	0	0
E0470	145940	149087	147824	148451	0	145775	148229	144906	151306	0	144734	150116	147327	0	0	145166	149239	146409	0	0
E0471	37177	44500	46314	50684	0	38481	45015	45104	51711	0	39874	46891	46621	0	0	41608	46394	48547	0	0
E0472	0	88	62	44	0	0	72	48	32	0	0	79	52	0	0	73	61	48	0	0
E0483	0	0	9386	9623	0	0	0	9451	9986	0	0	9151	9353	0	0	0	9378	9446	0	0
E0561	0	489	304	236	0	0	504	277	237	0	0	430	296	0	0	547	347	243	0	0
E0562	258271	270165	259786	283697	0	259547	271911	254588	307573	0	260907	272944	260728	0	0	263244	269062	264981	0	0
E0570	1082101	0	0	0	0	1042367	0	0	0	0	1020041	0	0	0	0	0	0	0	0	0
E0600	38286	0	0	0	0	37298	0	0	0	0	35993	0	0	0	0	0	0	0	0	0
E0601	803275	849406	832617	868789	0	808107	843279	806825	884299	0	817405	855063	830910	0	0	826863	837241	834680	0	0
E0602	1	1	4	11	0	0	2	2	4	0	0	5	0	0	0	0	4	4	0	0
E0603	34	38	51	116	0	34	51	57	117	0	38	51	92	0	0	33	42	102	0	0
E0604	38	23	26	38	0	24	29	25	42	0	25	21	32	0	0	57	24	27	0	0
E0607	170732	0	0	0	0	177458	0	0	0	0	157905	0	0	0	0	0	0	0	0	0
E0630	86835	0	0	0	0	85744	0	0	0	0	84489	0	0	0	0	0	0	0	0	0
E0635	2330	2378	2040	2265	0	2462	2322	2076	2273	0	2682	2267	2167	0	0	2652	2202	2287	0	0
E0650	475	632	687	1791	0	610	707	794	1275	0	673	780	956	0	0	632	595	1351	0	0
E0651	10679	10517	4938	5440	0	11201	11268	5769	6400	0	11131	5584	6266	0	0	10075	5336	6182	0	0
E0652	1598	1500	560	517	0	1600	1674	700	589	0	1563	750	679	0	0	1639	786	714	0	0
E0655	57	77	92	67	0	46	98	76	70	0	55	162	81	0	0	79	84	89	0	0
E0656	216	32	18	14	0	31	41	18	22	0	23	20	13	0	0	28	21	9	0	0
E0657	81	14	7	17	0	13	21	19	14	0	23	6	11	0	0	12	9	24	0	0
E0660	69	94	37	36	0	74	62	40	21	0	72	64	35	0	0	73	37	25	0	0
E0665	28	25	28	25	0	31	35	29	18	0	21	24	17	0	0	21	21	25	0	0
E0666	134	144	153	92	0	215	164	154	89	0	230	221	147	0	0	195	114	136	0	0
E0667	10732	5942	5184	5286	0	11802	6650	6216	6415	0	13310	6364	6520	0	0	6229	6430	6153	0	0
E0668	521	524	501	605	0	545	660	613	719	0	555	565	611	0	0	469	570	704	0	0
E0669	477	530	309	392	0	505	282	395	455	0	288	274	470	0	0	318	259	536	0	0
E0670	0	2	1	9	0	0	6	5	2	0	0	4	10	0	0	1	5	2	0	0
E0671	124	93	58	179	0	128	109	152	188	0	109	77	105	0	0	108	58	124	0	0
E0672	21	34	19	14	0	28	22	13	7	0	21	28	8	0	0	26	14	9	0	0
E0673	147	5292	6181	10130	0	266	5695	9148	8153	0	303	5688	10222	0	0	2937	5020	9265	0	0
E0675	1863	9130	4829	5280	0	1932	9560	5983	4814	0	2016	4563	6355	0	0	6671	4216	5543	0	0
E0676	551	2996	4893	3829	0	3537	3295	4476	3567	0	4716	4436	4141	0	0	3250	4832	3136	0	0
E0720	11647	0	0	0	0	12721	0	0	0	0	10879	0	0	0	0	0	0	0	0	0
E0730	74804	0	0	0	0	76613	0	0	0	0	63459	0	0	0	0	0	0	0	0	0
E0731	8222	0	0	0	0	7426	0	0	0	0	6588	0	0	0	0	0	0	0	0	0
E0776	88580	76307	62353	53802	0	84623	72617	59100	51785	0	79407	73416	57137	0	0	75322	62876	53665	0	0
E0784	28639	33357	31078	39235	0	29074	33686	30739	39723	0	29764	33468	34857	0	0	31078	32294	40080	0	0
E0910	0	42709	31775	25022	0	0	39711	28418	23951	0	0	37366	27112	0	0	43845	34122	25484	0	0
E0911	0	502	376	261	0	0	427	334	247	0	0	387	324	0	0	477	372	274	0	0
E0912	0	4298	3460	3092	0	0	4140	3158	2976	0	0	3924	3022	0	0	4182	3651	3040	0	0
E0935	51817	25086	23709	21391	0	47466	22082	21462	17515	0	44929	21780	20601	0	0	24450	23851	20039	0	0
E0940	0	10867	9040	7200	0	0	10084	8353	6950	0	0	9883	7936	0	0	11172	9497	7471	0	0
E0950	0	1233	1236	988	0	0	1282	1134	1060	0	0	1187	1153	0	0	1288	1179	1091	0	0
E0951	0	28271	21718	17109	0	0	28365	19439	18229	0	0	26019	18589	0	0	28182	24204	17606	0	0
E0955	7757	7053	8045	7004	0	8512	7288	8506	7502	0	7785	7790	8324	0	0	7962	8201	8012	0	0
E0956	0	3390	4035	3884	0	0	3533	4236	4324	0	0	3959	4389	0	0	3785	4353	4570	0	0
E0957	0	350	443	368	0	0	365	404	341	0	0	405	391	0	0	404	407	420	0	0
E0960	0	1331	1563	1295	0	0	1362	1403	1332	0	0	1444	1418	0	0	1492	1453	1433	0	0
E0961	0	25121	19547	19487	0	0	24834	19131	17779	0	0	22800	19533	0	0	24858	20741	19290	0	0
E0971	100756	104312	83918	66027	0	102118	102174	76421	62986	0	100803	96604	72856	0	0	100942	90464	68122	0	0
E0973	56473	50350	38353	33714	0	57191	48302	36807	34244	0	55126	42488	37775	0	0	52979	39877	35448	0	0
E0978	0	30536	25728	20712	0	0	31336	24692	19284	0	0	28859	23366	0	0	29482	27425	21512	0	0
E0990	9140	7289	6256	4726	0	9187	6915	5205	4692	0	8761	6624	5225	0	0	7995	6381	4684	0	0
E0992	0	674	528	508	0	0	684	540	592	0	0	561	499	0	0	686	578	493	0	0
E1002	1828	0	0	0	0	1944	0	0	0	0	1696	0	0	0	0	0	0	0	0	0
E1007	1932	0	0	0	0	2164	0	0	0	0	1971	0	0	0	0	0	0	0	0	0
E1016	0	251	175	215	0	0	158	179	166	0	0	161	201	0	0	276	192	188	0	0
E1020	0	1859	1641	1682	0	0	1832	1678	1759	0	0	1659	1696	0	0	1942	1585	1516	0	0
E1028	15657	13440	15734	15211	0	16651	14053	16586	16296	0	15218	15189	16981	0	0	15554	16702	17285	0	0
E1031	0	15569	10297	6355	0	0	14759	8812	5914	0	0	13608	7744	0	0	16164	11899	7049	0	0
E1038	0	66209	53076	45281	0	0	64716	48553	45711	0	0	61262	47183	0	0	66608	56737	45608	0	0
E1161	2300	0	0	0	0	2638	0	0	0	0	2469	0	0	0	0	0	0	0	0	0
E1225	0	1450	1496	1764	0	0	1352	1460	1680	0	0	1392	1671	0	0	1388	1460	1660	0	0
E1226	0	11380	9684	9095	0	0	11215	9533	9032	0	0	10435	9595	0	0	11423	9921	9161	0	0
E1340	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
E1390	2996229	2715106	2638466	2570066	0	2798606	2596641	2532320	2483796	0	2644323	2674237	2560466	0	0	2577852	2550531	2466241	0	0
E1391	0	627	467	347	0	0	585	416	309	0	0	546	407	0	0	586	494	377	0	0
E1392	124259	167579	196836	214072	0	129302	173123	196066	215920	0	137066	187392	204768	0	0	149964	188842	203219	0	0
E1810	17660	0	0	0	0	16621	0	0	0	0	15799	0	0	0	0	0	0	0	0	0
E2201	0	9892	9304	9495	0	0	9812	9194	9276	0	0	0	9594	0	0	9411	0	9245	0	0
E2202	0	813	832	774	0	0	828	814	831	0	0	841	817	0	0	743	818	722	0	0
E2203	0	1225	1498	1078	0	0	1204	1498	1131	0	0	1283	1435	0	0	1301	1219	1166	0	0
E2204	0	148	358	90	0	0	185	233	77	0	0	217	209	0	0	139	286	113	0	0
E2206	0	1967	1839	2138	0	0	1925	2150	2182	0	0	1769	2091	0	0	1746	1841	2075	0	0
E2208	0	5327	3110	2703	0	0	4640	3301	2732	0	0	3939	3288	0	0	6020	3499	2850	0	0
E2209	0	1735	1638	1376	0	0	1809	1469	1453	0	0	1684	1540	0	0	1832	1629	1471	0	0
E2210	0	1964	1695	1555	0	0	2020	1737	1706	0	0	2015	1796	0	0	2258	1695	1757	0	0
E2211	0	1652	1927	1710	0	0	1590	1879	1769	0	0	1769	2027	0	0	1762	1869	1870	0	0
E2213	0	2514	2908	2507	0	0	2434	2599	2398	0	0	2620	2775	0	0	2678	2706	2832	0	0
E2231	0	2230	2883	1939	0	0	2254	2498	1886	0	0	2600	2433	0	0	2329	2489	2015	0	0
E2310	1277	0	0	0	0	1278	0	0	0	0	1149	0	0	0	0	0	0	0	0	0
E2311	2501	0	0	0	0	2781	0	0	0	0	2534	0	0	0	0	0	0	0	0	0
E2321	701	0	0	0	0	703	0	0	0	0	662	0	0	0	0	0	0	0	0	0
E2360	0	14	14	7	0	0	19	23	2	0	0	11	8	0	0	9	10	2	0	0
E2361	13067	9827	8260	7969	0	13962	9438	9642	8803	0	12780	9216	9722	0	0	11294	8266	8369	0	0
E2362	0	3	4	50	0	0	3	27	27	0	0	8	40	0	0	3	9	33	0	0
E2363	4768	3420	3238	2994	0	5043	3938	3721	3365	0	4380	3944	3534	0	0	4058	3682	3459	0	0
E2364	0	28	58	20	0	0	24	33	10	0	0	24	46	0	0	13	58	68	0	0
E2365	45385	30931	17566	14524	0	49412	27745	21933	16790	0	45668	23457	22596	0	0	38243	18858	17314	0	0
E2366	8295	7886	7007	5649	0	8932	7793	8600	6573	0	9092	7459	9447	0	0	8763	6414	7088	0	0
E2367	0	156	139	105	0	0	167	93	107	0	0	159	139	0	0	207	151	90	0	0
E2368	0	374	349	270	0	0	374	353	304	0	0	369	333	0	0	363	426	294	0	0
E2369	0	175	126	120	0	0	192	148	144	0	0	172	157	0	0	191	153	139	0	0
E2370	6505	6397	5469	5432	0	7503	5636	6605	6034	0	7511	5714	7202	0	0	7551	5201	5963	0	0
E2371	0	14	13	2	0	0	17	9	11	0	0	13	12	0	0	22	7	5	0	0
E2374	5187	0	0	0	0	5814	0	0	0	0	6069	0	0	0	0	0	0	0	0	0
E2375	2761	0	0	0	0	3429	0	0	0	0	3661	0	0	0	0	0	0	0	0	0
E2377	2395	0	0	0	0	2732	0	0	0	0	2429	0	0	0	0	0	0	0	0	0
E2381	0	950	712	414	0	0	1082	1015	581	0	0	1246	1038	0	0	1191	1037	549	0	0
E2383	0	243	185	151	0	0	232	202	137	0	0	258	202	0	0	296	268	226	0	0
E2384	0	521	512	415	0	0	574	603	347	0	0	655	536	0	0	555	629	432	0	0
E2386	6253	6443	6468	5971	0	6757	6033	7529	6949	0	7118	6859	8098	0	0	7392	6491	7057	0	0
E2387	0	2222	2563	2196	0	0	2505	2587	2410	0	0	2850	2527	0	0	2425	2790	2332	0	0
E2391	0	1315	925	672	0	0	1103	1132	806	0	0	1305	1237	0	0	1462	1146	964	0	0
E2392	0	6729	4838	4931	0	0	5127	5922	5826	0	0	5490	6360	0	0	8391	4793	5707	0	0
E2394	0	2664	3506	3232	0	0	2619	3884	3786	0	0	3052	4250	0	0	3032	3078	3824	0	0
E2395	0	1824	2427	1838	0	0	2057	2898	2400	0	0	2264	3252	0	0	2108	2120	2570	0	0
E2396	0	786	928	770	0	0	847	1089	849	0	0	869	992	0	0	930	757	888	0	0
E2402	32054	29814	30742	29067	0	32429	31592	31155	31282	0	31629	32345	31121	0	0	30870	32111	30274	0	0
E2601	42223	40465	32263	33605	0	42817	40400	33674	34795	0	39952	31408	33226	0	0	39295	32764	32629	0	0
E2602	0	1368	1360	1226	0	0	1420	1437	1361	0	0	1268	1431	0	0	1359	1341	1326	0	0
E2603	0	4286	3005	2644	0	0	4120	3306	2836	0	0	3528	3198	0	0	4407	3241	2999	0	0
E2604	0	266	214	263	0	0	282	307	257	0	0	263	326	0	0	273	216	282	0	0
E2605	0	1000	727	624	0	0	919	846	704	0	0	875	783	0	0	1230	873	741	0	0
E2606	0	53	56	57	0	0	50	52	43	0	0	50	61	0	0	92	64	64	0	0
E2607	0	3513	3233	2731	0	0	3330	3276	2766	0	0	3271	3221	0	0	4030	3359	3055	0	0
L2136	0	0	29	22	0	0	0	23	19	0	0	12	33	0	0	0	13	37	0	0
L2180	0	0	70	66	0	0	0	65	60	0	0	71	75	0	0	0	64	79	0	0
L2182	0	0	27	12	0	0	0	23	33	0	0	26	30	0	0	0	25	18	0	0
L2184	0	0	12	10	0	0	0	4	9	0	0	7	9	0	0	0	9	15	0	0
L2186	0	0	25	20	0	0	0	13	21	0	0	20	24	0	0	0	34	30	0	0
L2188	0	0	3	1	0	0	0	3	4	0	0	2	1	0	0	0	4	3	0	0
L2190	0	0	3	2	0	0	0	3	2	0	0	4	3	0	0	0	4	1	0	0
L2192	0	0	9	8	0	0	0	7	4	0	0	8	10	0	0	0	11	10	0	0
L2200	0	0	1861	1844	0	0	0	2115	2192	0	0	2308	2256	0	0	0	2174	2194	0	0
L2210	0	0	2955	2763	0	0	0	3423	3150	0	0	3576	3318	0	0	0	3399	3433	0	0
L2220	0	0	2663	2436	0	0	0	2982	2792	0	0	2992	3068	0	0	0	3030	2915	0	0
