File,Field,Duplicate check,Fillrate,All X in Y,Freq
*INA/milestones/HMS_Organizations.tab,ZIP,n,n,n,n
*INA/milestones/HMS_Organizations.tab,ZIP4,n,n,n,n
*INA/milestones/HMS_Organizations.tab,CBSA_CODE,n,n,n,n
*INA/milestones/HMS_Organizations.tab,CBSA_DESC,n,n,n,n
*INA/milestones/HMS_Organizations.tab,COUNTY,n,n,n,n
*INA/milestones/HMS_Organizations.tab,PHONE1,n,n,n,n
*INA/milestones/HMS_Organizations.tab,PHONE2,n,n,n,n
*INA/milestones/HMS_Organizations.tab,FAX1,n,n,n,n
*INA/milestones/HMS_Organizations.tab,NPI,y,n,n,n
*INA/milestones/HMS_Organizations.tab,HOSPICE_FAC_NATL_RANK,n,n,n,y
*INA/milestones/HMS_PxDx.tab,HMS_PIID,n,100,HMS_Individuals.tab:HMS_PIID,n
*INA/milestones/HMS_PxDx.tab,FIRST,n,n,n,n
*INA/milestones/HMS_PxDx.tab,MIDDLE,n,n,n,n
*INA/milestones/HMS_PxDx.tab,LAST,n,n,n,n
*INA/milestones/HMS_PxDx.tab,SUFFIX,n,n,n,n
*INA/milestones/HMS_PxDx.tab,CRED,n,n,n,n
*INA/milestones/HMS_PxDx.tab,PRACTITIONER_TYPE,n,n,n,y
*INA/milestones/HMS_PxDx.tab,HMS_SPEC1,n,n,n,y
*INA/milestones/HMS_PxDx.tab,HMS_SPEC2,n,n,n,n
*INA/milestones/HMS_PxDx.tab,HMS_POID,n,100,HMS_Organizations.tab:HMS_POID,n
*INA/milestones/HMS_PxDx.tab,ORGNAME,n,n,n,n
*INA/milestones/HMS_PxDx.tab,ADDRESS1,n,n,n,n
*INA/milestones/HMS_PxDx.tab,ADDRESS2,n,n,n,n
*INA/milestones/HMS_PxDx.tab,CITY,n,n,n,n
*INA/milestones/HMS_PxDx.tab,STATE,n,n,n,n
*INA/milestones/HMS_PxDx.tab,ZIP,n,n,n,n
*INA/milestones/HMS_PxDx.tab,ZIP4,n,n,n,n
*INA/milestones/HMS_PxDx.tab,PHONE1,n,n,n,n
*INA/milestones/HMS_PxDx.tab,PHONE2,n,n,n,n
*INA/milestones/HMS_PxDx.tab,FAX1,n,n,n,n
*INA/milestones/HMS_PxDx.tab,ORGTYPE,n,n,n,n
*INA/milestones/HMS_PxDx.tab,HOSPICE_PRACTITIONER_NATL_RANK,n,100,n,y
*INA/milestones/HMS_PxDx.tab,HOSPICE_FAC_NATL_RANK,n,100,n,y
*INA/milestones/HMS_PxDx.tab,HOSPICE_PRACTITIONER_FAC_RANK,n,100,n,y
*INA/milestones/HMS_PxDx.tab,HOSPICE_SHARE,n,n,n,n
*INA/milestones/indiv_decile_breakdown.tab,PRACTITIONER_NATL_RANK,n,100,n,y
*INA/milestones/indiv_decile_breakdown.tab,BUCKET,n,n,n,n
*INA/milestones/indiv_decile_breakdown.tab,PIIDs,n,n,n,n
*INA/milestones/indiv_decile_breakdown.tab,MIN_CLAIM_COUNT,n,n,n,n
*INA/milestones/indiv_decile_breakdown.tab,MAX_CLAIM_COUNT,n,n,n,n
*PxDx/milestones/HMS_Home_Health_Affiliated_Hospitals.tab,HMS_POID,y,100,n,n
*PxDx/milestones/HMS_Home_Health_Affiliated_Hospitals.tab,ORGNAME,n,100,n,n
*PxDx/milestones/HMS_Home_Health_Affiliated_Hospitals.tab,ADDRESS1,n,100,n,n
*PxDx/milestones/HMS_Home_Health_Affiliated_Hospitals.tab,ADDRESS2,n,n,n,n
*PxDx/milestones/HMS_Home_Health_Affiliated_Hospitals.tab,CITY,n,n,n,n
*PxDx/milestones/HMS_Home_Health_Affiliated_Hospitals.tab,STATE,n,n,n,n
*PxDx/milestones/HMS_Home_Health_Affiliated_Hospitals.tab,ZIP,n,n,n,n
*PxDx/milestones/HMS_Home_Health_Affiliated_Hospitals.tab,ZIP4,n,n,n,n
*PxDx/milestones/HMS_Hospital_Affiliations.tab,HMS_PIID,n,100,n,n
*PxDx/milestones/HMS_Hospital_Affiliations.tab,HMS_POID,n,100,n,n
*PxDx/milestones/HMS_Hospital_Affiliations.tab,ORGNAME,n,100,n,n
*PxDx/milestones/HMS_Hospital_Affiliations.tab,ADDRESS1,n,n,n,n
*PxDx/milestones/HMS_Hospital_Affiliations.tab,ADDRESS2,n,n,n,n
*PxDx/milestones/HMS_Hospital_Affiliations.tab,CITY,n,n,n,n
*PxDx/milestones/HMS_Hospital_Affiliations.tab,STATE,n,n,n,n
*PxDx/milestones/HMS_Hospital_Affiliations.tab,ZIP,n,n,n,n
*PxDx/milestones/HMS_Hospital_Affiliations.tab,FIRST,n,n,n,n
*PxDx/milestones/HMS_Hospital_Affiliations.tab,LAST,n,n,n,n
*PxDx/milestones/HMS_Hospital_Affiliations.tab,HMS_SPEC1,n,n,n,y
*PxDx/milestones/HMS_Hospital_Affiliations.tab,HMS_SPEC2,n,n,n,n
*PxDx/milestones/HMS_Hospital_Affiliations.tab,PERCENT,n,n,n,n
*PxDx/milestones/HMS_Hospital_Affiliations.tab,AFFINITY,n,n,n,n
*PxDx/milestones/HMS_Hospital_Affiliations.tab,TOTAL_PATIENT_VOLUME,n,100,n,n
*PxDx/milestones/HMS_Hospital_Affiliations.tab,ALL_HHA_VOLUME,n,100,n,n
*PxDx/milestones/HMS_Hospital_Affiliations.tab,*_NATIONAL_PHYS_RANK,n,100,n,y
*PxDx/milestones/HMS_Hospital_Affiliations.tab,PRIMARY_HHA_NAME,n,n,n,n
*PxDx/milestones/HMS_Hospital_Affiliations.tab,MARKET_SHARE,n,n,n,n
*PxDx/milestones/HMS_Hospital_Affiliations.tab,HHA_HMS_POID,n,n,n,n
*PxDx/milestones/HMS_Individual_Market_Share.tab,HMS_PIID,y,100,n,n
*PxDx/milestones/HMS_Individual_Market_Share.tab,FIRST,n,n,n,n
*PxDx/milestones/HMS_Individual_Market_Share.tab,MIDDLE,n,n,n,n
*PxDx/milestones/HMS_Individual_Market_Share.tab,LAST,n,n,n,n
*PxDx/milestones/HMS_Individual_Market_Share.tab,SUFFIX,n,n,n,n
*PxDx/milestones/HMS_Individual_Market_Share.tab,CRED,n,n,n,n
*PxDx/milestones/HMS_Individual_Market_Share.tab,PRACTITIONER_TYPE,n,n,n,n
*PxDx/milestones/HMS_Individual_Market_Share.tab,HMS_SPEC1,n,n,n,n
*PxDx/milestones/HMS_Individual_Market_Share.tab,HMS_SPEC2,n,n,n,n
*PxDx/milestones/HMS_Individual_Market_Share.tab,HMS_POID,n,100,n,n
*PxDx/milestones/HMS_Individual_Market_Share.tab,ORGNAME,n,100,n,n
*PxDx/milestones/HMS_Individual_Market_Share.tab,MARKET_SHARE,n,n,n,n
*PxDx/milestones/HMS_Individual_Ranks.tab,HMS_PIID,y,100,n,n
*PxDx/milestones/HMS_Individual_Ranks.tab,RANK_TYPE,n,n,n,n
*PxDx/milestones/HMS_Individual_Ranks.tab,RANK_GEO,n,n,n,n
*PxDx/milestones/HMS_Individual_Ranks.tab,BUCKET,n,n,n,n
*PxDx/milestones/HMS_Individual_Ranks.tab,PHYS_RANK,n,n,n,y
*PxDx/milestones/HMS_Individuals.tab,HMS_PIID,y,100,n,n
*PxDx/milestones/HMS_Individuals.tab,FIRST,n,n,n,n
*PxDx/milestones/HMS_Individuals.tab,MIDDLE,n,n,n,n
*PxDx/milestones/HMS_Individuals.tab,LAST,n,n,n,n
*PxDx/milestones/HMS_Individuals.tab,SUFFIX,n,n,n,n
*PxDx/milestones/HMS_Individuals.tab,CRED,n,n,n,n
*PxDx/milestones/HMS_Individuals.tab,PRACTITIONER_TYPE,n,n,n,n
*PxDx/milestones/HMS_Individuals.tab,HMS_SPEC1,n,n,n,n
*PxDx/milestones/HMS_Individuals.tab,HMS_SPEC2,n,n,n,n
*PxDx/milestones/HMS_Individuals.tab,NPI,y,90,n,n
*PxDx/milestones/HMS_Individuals.tab,ADDRESS1,n,n,n,n
*PxDx/milestones/HMS_Individuals.tab,ADDRESS2,n,n,n,n
*PxDx/milestones/HMS_Individuals.tab,CITY,n,n,n,n
*PxDx/milestones/HMS_Individuals.tab,STATE,n,n,n,n
*PxDx/milestones/HMS_Individuals.tab,ZIP,n,n,n,n
*PxDx/milestones/HMS_Individuals.tab,ZIP4,n,n,n,n
*PxDx/milestones/HMS_Individuals.tab,PHONE1,n,n,n,n
*PxDx/milestones/HMS_Individuals.tab,PHONE2,n,n,n,n
*PxDx/milestones/HMS_Individuals.tab,FAX,n,n,n,n
*PxDx/milestones/HMS_Individuals.tab,COUNTY,n,n,n,n
*PxDx/milestones/HMS_Organization_Ranks.tab,HMS_POID,y,100,n,n
*PxDx/milestones/HMS_Organization_Ranks.tab,RANK_TYPE,n,n,n,n
*PxDx/milestones/HMS_Organization_Ranks.tab,RANK_GEO,n,n,n,n
*PxDx/milestones/HMS_Organization_Ranks.tab,BUCKET,n,n,n,n
*PxDx/milestones/HMS_Organization_Ranks.tab,ORG_RANK,n,n,n,n
*PxDx/milestones/HMS_Organizations.tab,HMS_POID,y,n,n,n
*PxDx/milestones/HMS_Organizations.tab,ORGNAME,n,n,n,n
*PxDx/milestones/HMS_Organizations.tab,ADDRESS1,n,n,n,n
*PxDx/milestones/HMS_Organizations.tab,ADDRESS2,n,n,n,n
*PxDx/milestones/HMS_Organizations.tab,CITY,n,n,n,n
*PxDx/milestones/HMS_Organizations.tab,STATE,n,n,n,n
*PxDx/milestones/HMS_Organizations.tab,ZIP,n,n,n,n
*PxDx/milestones/HMS_Organizations.tab,ZIP4,n,n,n,n
*PxDx/milestones/HMS_Organizations.tab,POS,n,n,n,n
*PxDx/milestones/HMS_Organizations.tab,NPI,y,n,n,n
*PxDx/milestones/HMS_Organizations.tab,COUNTY,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,HMS_PIID,n,100,n,n
*PxDx/milestones/HMS_Workbooks.tab,HMS_POID,n,100,n,n
*PxDx/milestones/HMS_Workbooks.tab,MARKET_SHARE,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,FIRST,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,MIDDLE,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,LAST,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,SUFFIX,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,HMS_SPEC1,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,HMS_SPEC2,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,IND_ADDR1,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,IND_ADDR2,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,IND_CITY,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,IND_STATE,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,IND_ZIP,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,IND_PHONE,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,IND_FAX,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,POTENTIAL_TARGET_FLAG,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,TOTAL_PATIENT_VOLUME,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,ALL_HHA_VOLUME,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,ORGNAME,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,ADDRESS1,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,ADDRESS2,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,ORG_CITY,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,ORG_STATE,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,ORG_ZIP,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,ZIP4,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,POS,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,NPI,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,COUNTY,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,*_NATIONAL_PHYS_RANK,n,100,n,y
*PxDx/milestones/HMS_Workbooks.tab,TERRITORY,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,RANK_GEO,n,n,n,n
*PxDx/milestones/HMS_Workbooks.tab,*_COUNTY_PHYS_RANK,n,100,n,y
*Readmit/milestones/HHA.tab,HMS_POID,y,100,n,n
*Readmit/milestones/HHA.tab,ORGNAME,n,n,n,n
*Readmit/milestones/HHA.tab,ADDRESS,n,n,n,n
*Readmit/milestones/HHA.tab,CITY,n,n,n,n
*Readmit/milestones/HHA.tab,STATE,n,n,n,n
*Readmit/milestones/HHA.tab,ZIP,n,n,n,n
*Readmit/milestones/HHA.tab,NPI,y,n,n,n
*Readmit/milestones/HHA.tab,POS,n,n,n,n
*Readmit/milestones/HHA.tab,TPV_DECILE,n,100,n,y
*Readmit/milestones/HHA.tab,FACILITY_READMITRATE,n,100,n,n
*Readmit/milestones/HOSPITAL_HHA.tab,HOSPITAL_POID,n,100,Hospitals.tab:HMS_POID,n
*Readmit/milestones/HOSPITAL_HHA.tab,HOSPITAL_NAME,n,n,n,n
*Readmit/milestones/HOSPITAL_HHA.tab,CITY,n,n,n,n
*Readmit/milestones/HOSPITAL_HHA.tab,STATE,n,n,n,n
*Readmit/milestones/HOSPITAL_HHA.tab,HHA_POID,n,100,HHA.tab:HMS_POID,n
*Readmit/milestones/HOSPITAL_HHA.tab,HHA_NAME,n,n,n,n
*Readmit/milestones/HOSPITAL_HHA.tab,HHA_OWNER,n,n,n,n
*Readmit/milestones/HOSPITAL_HHA.tab,AGENCY_SHARE,n,n,n,n
*Readmit/milestones/HOSPITAL_HHA.tab,HOSP_HHA_FAC_READMIT_RATE,n,100,n,n
*Readmit/milestones/HOSPITAL_HHA.tab,HOSP_ALL_HHA_READMIT_RATE,n,100,n,n
*Readmit/milestones/HOSPITAL_HHA.tab,DIFFERENCE,n,n,n,n
*Readmit/milestones/HOSPITAL_IRF.tab,HOSPITAL_POID,n,100,Hospitals.tab:HMS_POID,n
*Readmit/milestones/HOSPITAL_IRF.tab,HOSPITAL_NAME,n,n,n,n
*Readmit/milestones/HOSPITAL_IRF.tab,CITY,n,n,n,n
*Readmit/milestones/HOSPITAL_IRF.tab,STATE,n,n,n,n
*Readmit/milestones/HOSPITAL_IRF.tab,IRF_POID,n,100,IRF.tab:HMS_POID,n
*Readmit/milestones/HOSPITAL_IRF.tab,IRF_NAME,n,n,n,n
*Readmit/milestones/HOSPITAL_IRF.tab,IRF_OWNER,n,n,n,n
*Readmit/milestones/HOSPITAL_IRF.tab,AGENCY_SHARE,n,n,n,n
*Readmit/milestones/HOSPITAL_IRF.tab,HOSP_IRF_FAC_READMIT_RATE,n,100,n,n
*Readmit/milestones/HOSPITAL_IRF.tab,HOSP_ALL_IRF_READMIT_RATE,n,100,n,n
*Readmit/milestones/HOSPITAL_IRF.tab,DIFFERENCE,n,n,n,n
*Readmit/milestones/HOSPITAL_LTAC.tab,HOSPITAL_POID,n,100,Hospitals.tab:HMS_POID,n
*Readmit/milestones/HOSPITAL_LTAC.tab,HOSPITAL_NAME,n,n,n,n
*Readmit/milestones/HOSPITAL_LTAC.tab,CITY,n,n,n,n
*Readmit/milestones/HOSPITAL_LTAC.tab,STATE,n,n,n,n
*Readmit/milestones/HOSPITAL_LTAC.tab,LTAC_POID,n,100,LTAC.tab:HMS_POID,n
*Readmit/milestones/HOSPITAL_LTAC.tab,LTAC_NAME,n,n,n,n
*Readmit/milestones/HOSPITAL_LTAC.tab,LTAC_OWNER,n,n,n,n
*Readmit/milestones/HOSPITAL_LTAC.tab,AGENCY_SHARE,n,n,n,n
*Readmit/milestones/HOSPITAL_LTAC.tab,HOSP_LTAC_FAC_READMIT_RATE,n,100,n,n
*Readmit/milestones/HOSPITAL_LTAC.tab,HOSP_ALL_LTAC_READMIT_RATE,n,100,n,n
*Readmit/milestones/HOSPITAL_LTAC.tab,DIFFERENCE,n,n,n,n
*Readmit/milestones/HOSPITAL_SNF.tab,HOSPITAL_POID,n,100,Hospitals.tab:HMS_POID,n
*Readmit/milestones/HOSPITAL_SNF.tab,HOSPITAL_NAME,n,n,n,n
*Readmit/milestones/HOSPITAL_SNF.tab,CITY,n,n,n,n
*Readmit/milestones/HOSPITAL_SNF.tab,STATE,n,n,n,n
*Readmit/milestones/HOSPITAL_SNF.tab,SNF_POID,n,100,SNF.tab:HMS_POID,n
*Readmit/milestones/HOSPITAL_SNF.tab,SNF_NAME,n,n,n,n
*Readmit/milestones/HOSPITAL_SNF.tab,SNF_OWNER,n,n,n,n
*Readmit/milestones/HOSPITAL_SNF.tab,AGENCY_SHARE,n,n,n,n
*Readmit/milestones/HOSPITAL_SNF.tab,HOSP_SNF_FAC_READMIT_RATE,n,100,n,n
*Readmit/milestones/HOSPITAL_SNF.tab,HOSP_ALL_SNF_READMIT_RATE,n,100,n,n
*Readmit/milestones/HOSPITAL_SNF.tab,DIFFERENCE,n,n,n,n
*Readmit/milestones/Hospitals.tab,HMS_POID,y,100,n,n
*Readmit/milestones/Hospitals.tab,ORGNAME,n,n,n,n
*Readmit/milestones/Hospitals.tab,ADDRESS,n,n,n,n
*Readmit/milestones/Hospitals.tab,CITY,n,n,n,n
*Readmit/milestones/Hospitals.tab,STATE,n,n,n,n
*Readmit/milestones/Hospitals.tab,ZIP,n,n,n,n
*Readmit/milestones/Hospitals.tab,NPI,y,n,n,n
*Readmit/milestones/Hospitals.tab,POS,n,n,n,n
*Readmit/milestones/Hospitals.tab,TPV_DECILE,n,100,n,y
*Readmit/milestones/Hospitals.tab,READMIT_RATE_LTAC,n,100,n,n
*Readmit/milestones/Hospitals.tab,READMIT_RATE_SNF,n,100,n,n
*Readmit/milestones/Hospitals.tab,READMIT_RATE_IRF,n,100,n,n
*Readmit/milestones/Hospitals.tab,READMIT_RATE_HHA,n,100,n,n
*Readmit/milestones/IRF.tab,HMS_POID,y,100,n,n
*Readmit/milestones/IRF.tab,ORGNAME,n,n,n,n
*Readmit/milestones/IRF.tab,ADDRESS,n,n,n,n
*Readmit/milestones/IRF.tab,CITY,n,n,n,n
*Readmit/milestones/IRF.tab,STATE,n,n,n,n
*Readmit/milestones/IRF.tab,ZIP,n,n,n,n
*Readmit/milestones/IRF.tab,NPI,y,n,n,n
*Readmit/milestones/IRF.tab,POS,n,n,n,n
*Readmit/milestones/IRF.tab,TPV_DECILE,n,n,n,y
*Readmit/milestones/IRF.tab,FACILITY_READMITRATE,n,100,n,n
*Readmit/milestones/LTAC.tab,HMS_POID,y,100,n,n
*Readmit/milestones/LTAC.tab,ORGNAME,n,n,n,n
*Readmit/milestones/LTAC.tab,ADDRESS,n,n,n,n
*Readmit/milestones/LTAC.tab,CITY,n,n,n,n
*Readmit/milestones/LTAC.tab,STATE,n,n,n,n
*Readmit/milestones/LTAC.tab,ZIP,n,n,n,n
*Readmit/milestones/LTAC.tab,NPI,y,n,n,n
*Readmit/milestones/LTAC.tab,POS,n,n,n,n
*Readmit/milestones/LTAC.tab,TPV_DECILE,n,100,n,y
*Readmit/milestones/LTAC.tab,FACILITY_READMITRATE,n,100,n,n
*Readmit/milestones/NATL_READMIT.tab,SETTING,n,n,n,n
*Readmit/milestones/NATL_READMIT.tab,RATE,n,n,n,n
*Readmit/milestones/Patient_Quality_Metrics.tab,HMS_POID,y,100,n,n
*Readmit/milestones/Patient_Quality_Metrics.tab,FAC_TIMELY_MANNER,n,n,n,n
*Readmit/milestones/Patient_Quality_Metrics.tab,FAC_WOUNDS_HEALED,n,n,n,n
*Readmit/milestones/Patient_Quality_Metrics.tab,FAC_PROFESSIONAL,n,n,n,n
*Readmit/milestones/Patient_Quality_Metrics.tab,FAC_COMMUNICATED,n,n,n,n
*Readmit/milestones/Patient_Quality_Metrics.tab,FAC_RATE_9_10,n,n,n,n
*Readmit/milestones/Patient_Quality_Metrics.tab,FAC_RECOMMEND,n,n,n,n
*Readmit/milestones/Patient_Quality_Metrics.tab,NATL_TIMELY_MANNER,n,n,n,n
*Readmit/milestones/Patient_Quality_Metrics.tab,NATL_WOUNDS_HEALED,n,n,n,n
*Readmit/milestones/Patient_Quality_Metrics.tab,NATL_PROFESSIONAL,n,n,n,n
*Readmit/milestones/Patient_Quality_Metrics.tab,NATL_COMMUNICATED,n,n,n,n
*Readmit/milestones/Patient_Quality_Metrics.tab,NATL_RATE_9_10,n,n,n,n
*Readmit/milestones/Patient_Quality_Metrics.tab,NATL_RECOMMEND,n,n,n,n
*Readmit/milestones/SNF.tab,HMS_POID,y,100,n,n
*Readmit/milestones/SNF.tab,ORGNAME,n,n,n,n
*Readmit/milestones/SNF.tab,ADDRESS,n,n,n,n
*Readmit/milestones/SNF.tab,CITY,n,n,n,n
*Readmit/milestones/SNF.tab,STATE,n,n,n,n
*Readmit/milestones/SNF.tab,ZIP,n,n,n,n
*Readmit/milestones/SNF.tab,NPI,y,n,n,n
*Readmit/milestones/SNF.tab,POS,n,n,n,n
*Readmit/milestones/SNF.tab,TPV_DECILE,n,100,n,y
*Readmit/milestones/SNF.tab,FACILITY_READMITRATE,n,100,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear-1.txt,TERRITORY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear-1.txt,STATE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear-1.txt,HMS_POID,y,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear-1.txt,SSA_COUNTY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear-1.txt,COUNTY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear-1.txt,AGENCY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear-1.txt,OWNER,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear-1.txt,AGENCY_CITY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear-1.txt,AGENCY_STATE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear-1.txt,SHARE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear-1.txt,SETTING,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear-2.txt,TERRITORY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear-2.txt,STATE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear-2.txt,HMS_POID,y,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear-2.txt,SSA_COUNTY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear-2.txt,COUNTY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear-2.txt,AGENCY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear-2.txt,OWNER,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear-2.txt,AGENCY_CITY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear-2.txt,AGENCY_STATE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear-2.txt,SHARE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear-2.txt,SETTING,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear.txt,TERRITORY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear.txt,STATE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear.txt,HMS_POID,y,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear.txt,SSA_COUNTY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear.txt,COUNTY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear.txt,AGENCY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear.txt,OWNER,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear.txt,AGENCY_CITY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear.txt,AGENCY_STATE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear.txt,SHARE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_AgencyCounty_CurrYear.txt,SETTING,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear-1.txt,TERRITORY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear-1.txt,STATE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear-1.txt,HMS_POID,y,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear-1.txt,AGENCY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear-1.txt,OWNER,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear-1.txt,AGENCY_CITY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear-1.txt,AGENCY_STATE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear-1.txt,SHARE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear-1.txt,SETTING,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear-2.txt,TERRITORY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear-2.txt,STATE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear-2.txt,HMS_POID,y,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear-2.txt,AGENCY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear-2.txt,OWNER,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear-2.txt,AGENCY_CITY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear-2.txt,AGENCY_STATE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear-2.txt,SHARE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear-2.txt,SETTING,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear.txt,TERRITORY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear.txt,STATE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear.txt,HMS_POID,y,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear.txt,AGENCY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear.txt,OWNER,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear.txt,AGENCY_CITY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear.txt,AGENCY_STATE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear.txt,SHARE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Agency_CurrYear.txt,SETTING,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_County.txt,TERRITORY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_County.txt,STATE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_County.txt,COUNTY,n,n,n,n
